"Phecode","No. Cases with P","No. Controls with P","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"803.1",45,20,2.25415282580192,0.00259648331261207,1.30316485251026,4.03178493492036,"Fracture of humerus"
"803.2",164,104,1.58381183707398,0.000277755636741102,1.22981073924387,2.04729739010872,"Fracture of radius and ulna"
"803.21",21,23,0.9129282757452,0.880300565706684,0.480320179133028,1.72628648439306,"Colles' fracture"
"803.3",63,42,1.50225851801936,0.0500064826891854,1,2.27744808356798,"Fracture of clavicle or scapula"
"804",298,262,1.14042473175639,0.135047998126611,0.961042747003226,1.35387630040062,"Fracture of hand or wrist"
"805",44,20,2.20375987817951,0.00365116393802799,1.27106250904129,3.94921599752014,"Fracture of vertebral column without mention of spinal cord injury"
"807",22,6,3.6704495093648,0.00370244082556993,1.44283680573065,11.0697198217979,"Fracture of ribs"
"809",53,37,1.43407101920295,0.112757777348558,0.924122606608743,2.24656197297864,"Fracture of unspecified bones"
"816",7,3,2.33407910615989,0.343661000054015,0.532683330568938,13.9904301841007,"Cerebral laceration and contusion"
"817",164,109,1.51061261823856,0.000986890664469837,1.17702241631147,1.94506846996716,"Concussion"
"818",18,2,9.00985850745759,0.000400684213785716,2.15633456736165,80.0671807553672,"Intracranial hemorrhage (injury)"
"818.1",11,1,11.0043501413709,0.00633717322830968,1.59944249467956,472.855661984766,"Subdural hemorrhage (injury)"
"818.2",8,2,4.00128473900178,0.109311437806262,0.798367660292035,38.6932368444139,"Subarachnoid hemorrhage (injury)"
"819",170,69,2.48202381775243,4.2609440664681e-11,1.86362235393205,3.33638647450993,"Skull fracture and other intercranial injury"
"823",1,0,Inf,1,0.0256406640625,Inf,"Fracture of tibia and fibula"
"830",278,283,0.981967805574967,0.86454158649958,0.827708975302925,1.1649130454246,"Dislocation"
"835",116,121,0.958317217126264,0.794197515351391,0.73552481288071,1.24814640851879,"Internal derangement of knee"
"836",3,4,0.749955992216476,1,0.109856309512206,4.43385437805421,"Traumatic arthropathy"
"840",516,535,0.963100357644401,0.571352969181198,0.849670755204284,1.09161794700642,"Sprains and strains"
"840.1",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Muscle/tendon sprain"
"840.2",13,16,0.812331121010303,0.710924733931769,0.359311500085971,1.80200873919391,"Rotator cuff (capsule) sprain"
"840.3",208,247,0.83970036170004,0.0723332418038486,0.693750802318232,1.01552661758774,"Joint/ligament sprain"
"841",327,218,1.51207883525894,2.77252903510105e-06,1.26784403932925,1.80615772889652,"Back & neck sprains"
"842",27,23,1.17424525857628,0.671529621145226,0.647939683761443,2.14500691915068,"Other sprains and strains"
"850",9,0,Inf,0.00390116695496904,1.97458492251398,Inf,"Hemorrhage or hematoma complicating a procedure"
"851",10,2,5.00246137261198,0.0385334396469758,1.06584513674599,46.9633310301376,"Complications of transplants and reattached limbs"
"853",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Colostomy and enterostomy complication"
"854",6,2,3.00094148925591,0.288991303905576,0.536455150377191,30.4081109655923,"Mechanical complications of cardiac/vascular device, implant, and graft"
"855",6,0,Inf,0.0312330519201888,1.17768859146603,Inf,"Mechanical complication of nervous system device, implant, and graft"
"856",0,0,0,1,0,Inf,"Vascular complications of surgery and medical procedures"
"857",1,1,1,1,0.0127457840596285,78.4573154010539,"Mechanical complication of genitourinary device, implant, and graft"
"858",21,13,1.61628336030152,0.229193767904467,0.77201719902219,3.51482228447051,"Complication of internal orthopedic device"
"859",7,3,2.33407910615989,0.343661000054015,0.532683330568938,13.9904301841007,"Mechanical complication due to other implant and internal device"
"860",1,0,Inf,1,0.0256406640625,Inf,"Bone marrow or stem cell transplant"
"870",48,17,2.82993367331794,0.000149487169956276,1.59731594989401,5.25207038511434,"Open wounds of head; neck; and trunk"
"870.1",8,4,2.00051930004015,0.387590414015742,0.535798563217877,9.08077402842286,"Open wound of eye or eyelid"
"870.2",9,2,4.50184011778963,0.0653772524834376,0.93160568637843,42.7843688093649,"Open wound of ear"
"870.3",72,21,3.44079372799126,9.91084615364112e-08,2.09056034100174,5.89497534225567,"Other open wound of head and face"
"870.4",0,2,0,0.499981920086784,0,5.32450932101021,"Open wound of nose and sinus"
"870.5",10,7,1.42885682167945,0.628951491787131,0.4907862404775,4.42418457606251,"Open wound of lip and mouth"
"870.6",5,2,2.50060499840729,0.453065668848391,0.409278544143079,26.2729609846638,"Open wound of neck"
"870.8",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Open wound of genital organs"
"871",163,43,3.82348293216514,9.3498127593705e-18,2.71533993976079,5.48826744699401,"Open wounds of extremities"
"871.1",32,11,2.91357912168275,0.00189886537019623,1.43028005206767,6.40927376058166,"Open wound of hand except finger(s)"
"871.2",37,24,1.54308736791319,0.123317466782906,0.898310556434146,2.69769398783659,"Open wound of finger(s)"
"871.3",13,4,3.25228688321282,0.048973473946589,1.00432739698665,13.6913026543929,"Open wound of foot except toe(s) alone"
"871.4",3,3,1,1,0.133900497374335,7.46823215454069,"Open wound of toe(s)"
"872",6,2,3.00094148925591,0.288991303905576,0.536455150377191,30.4081109655923,"Traumatic amputation"
"873",7,1,7.00256823481139,0.0702729523356312,0.899457616404829,315.193616186098,"Broken tooth"
"874",0,0,0,1,0,Inf,"Complication of amputation stump"
"875",7,6,1.16674348925115,1,0.335649816502402,4.20346782294203,"Non-healing surgical wound"
"876",0,0,0,1,0,Inf,"Posttraumatic wound infection"
"905",0,0,0,1,0,Inf,"Late effects of musculoskeletal and connective tissue injuries"
"906",0,0,0,1,0,Inf,"Late effects of injuries to skin and subcutaneous tissues"
"907",18,9,2.00124373997924,0.121896274294877,0.853382742855701,5.05830379712826,"Injuries to the nervous system"
"908",1,0,Inf,1,0.0256406640625,Inf,"Late effects of other injuries"
"909",0,0,0,1,0,Inf,"Late effects of external causes"
"910",1,1,1,1,0.0127457840596285,78.4573154010539,"Superficial injury, infected"
"911",6,0,Inf,0.0312330519201888,1.17768859146603,Inf,"Blister"
"912",12,5,2.40128189055629,0.14334021026367,0.787166894768317,8.70221609968002,"Insect bite"
"913",4,4,1,1,0.186203523423341,5.3704676561166,"Toxic effect of venom"
"915",640,288,2.28147963124248,1.86483502215897e-32,1.9779058480852,2.63677331105586,"Superficial injury without mention of infection"
"916",51,14,3.65216495773967,4.36656124704185e-06,1.99007699459803,7.14887534993299,"Contusion"
"930",80,52,1.54156228064519,0.0181535268339206,1.07293118005596,2.23153250785479,"Allergic reaction to food"
"931",20,14,1.42916738125719,0.391235134205209,0.686226225971822,3.05991486883784,"Contact dermatitis and other eczema due to plants [except food]"
"938",2,3,0.666631590280923,1,0.055690912424422,5.82041380410315,"Photodermatitis & sunburn"
"938.1",1,1,1,1,0.0127457840596285,78.4573154010539,"Acute dermatitis due to sun"
"938.2",0,0,0,1,0,Inf,"Chronic dermatitis due to sun"
"939",283,216,1.3166485357874,0.00283209125685719,1.09723609863572,1.58169679306303,"Atopic or contact dermatitis"
"939.1",0,1,0,1,0,39.0005499686929,"Contact and allergic dermatitis of eyelid"
"941",2,2,1,1,0.0724972999730408,13.7936171467333,"Allergy to serum or vaccine"
"942",0,1,0,1,0,39.0005499686929,"Infusion and transfusion reaction"
"946",12,7,1.71486279771215,0.359116581924458,0.622244118547082,5.14278441567789,"Anaphylactic shock NOS"
"947",51,33,1.54744084612215,0.0625735876553206,0.978880657458464,2.47702432376002,"Urticaria"
"949",67,47,1.42757895433815,0.074094993653161,0.967908794315912,2.12079531586368,"Allergies, other"
"949.1",0,0,0,1,0,Inf,"Diaper or napkin rash"
"952",1,3,0.33327689227662,0.624972878659094,0.0063532312151934,4.15146092583428,"Spinal cord injury without evidence of spinal bone injury"
"957",0,0,0,1,0,Inf,"Injury to other and unspecified nerves"
"958",17,3,5.67197367336007,0.00256814888031796,1.64007680113337,30.2270124872476,"Early complications of trauma or procedure"
"958.1",0,0,0,1,0,Inf,"Postoperative shock"
"958.2",1,0,Inf,1,0.0256406640625,Inf,"Traumatic and surgical subcutaneous emphysema"
"960",7,1,7.00256823481139,0.0702729523356312,0.899457616404829,315.193616186098,"Poisoning by antibiotics"
"960.1",0,0,0,1,0,Inf,"Adverse effects of antibacterials (not penicillins)"
"960.2",16,4,4.00302130464982,0.0117885438855985,1.29096774782086,16.451859795156,"Allergy/adverse effect of penicillin"
"960.3",0,0,0,1,0,Inf,"Poisoning by antifungal antibiotics"
"961",0,0,0,1,0,Inf,"Poisoning by other anti-infectives"
"961.1",6,1,6.00172959797013,0.124952540228117,0.72801947933814,275.757453177678,"Sulfonamides"
"962",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Poisoning by hormones and synthetic substitutes"
"962.1",1,0,Inf,1,0.0256406640625,Inf,"Adverse effects of adrenal cortical steroids"
"962.2",4,0,Inf,0.124972880620536,0.660181199687277,Inf,"Adverse effects of insulins and antidiabetic agents"
"962.3",0,1,0,1,0,39.0005499686929,"Adverse effects of hormones and synthetic substitutes"
"963",12,1,12.0127564937807,0.00341108695364132,1.7762793407941,512.250145577951,"Poisoning by primarily systemic agents"
"963.1",4,0,Inf,0.124972880620536,0.660181199687277,Inf,"Adverse effects of antineoplastic and immunosuppressive drugs"
"964",0,0,0,1,0,Inf,"Poisoning by agents primarily affecting blood constituents"
"964.1",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Anticoagulants causing adverse effects"
"965",75,6,12.5657902077218,2.67300999788394e-16,5.50636494474051,35.3581259235538,"Poisoning by analgesics, antipyretics, and antirheumatics"
"965.1",15,0,Inf,6.08037456915565e-05,3.58958203194623,Inf,"Adverse effects of opiates and related narcotics in therapeutic use"
"965.2",0,0,0,1,0,Inf,"Adverse effects of antirheumatics"
"965.3",10,0,Inf,0.00194994849895891,2.24252469733537,Inf,"Salicylates causing adverse effects in therapeutic use"
"966",29,1,29.0578318467536,5.69555303145759e-08,4.81623447574423,1180.520651994,"Poisoning by anticonvulsants and anti-Parkinsonism drugs"
"967",14,5,2.80188365173396,0.0634783036627555,0.953278370526026,9.94018669441128,"Adverse effects of sedatives or other central nervous system depressants and anesthetics"
"969",173,5,35.0240315609367,4.53732178514973e-45,14.714481273592,109.289459659986,"Poisoning by psychotropic agents"
"971",6,0,Inf,0.0312330519201888,1.17768859146603,Inf,"Poisoning by drugs affecting the autonomic nervous system"
"972",4,0,Inf,0.124972880620536,0.660181199687277,Inf,"Poisoning by agents affecting the cardiovascular system"
"972.1",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Adverse effects of cardiac rhythm regulators"
"972.2",0,0,0,1,0,Inf,"Adverse effects of antilipemic and antiarteriosclerotic drugs"
"972.6",0,0,0,1,0,Inf,"Antihypertensive agents causing adverse effects"
"973",0,0,0,1,0,Inf,"Poisoning by agents primarily affecting the gastrointestinal system"
"974",0,0,0,1,0,Inf,"Poisoning by water, mineral, and uric acid metabolism drugs"
"975",13,0,Inf,0.000243452719038684,3.04971397977852,Inf,"Poisoning by agents acting on muscles and respiratory system"
"976",0,0,0,1,0,Inf,"Poisoning by agents affecting skin & mucous membrane"
"977",17,3,5.67197367336007,0.00256814888031796,1.64007680113337,30.2270124872476,"Personal history of allergy to medicinal agents"
"979",192,16,12.1585134124683,9.8085350525764e-40,7.29133913539473,21.7041025208527,"Adverse drug events and drug allergies"
"980",0,0,0,1,0,Inf,"Encounter for long-term (current) use of antibiotics"
"981",5,0,Inf,0.0624774013343804,0.91648278640558,Inf,"Toxic effect of (non-ethyl) alcohol and petroleum and other solvents"
"983",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Toxic effect of corrosive aromatics, acids, and caustic alkalis"
"984",0,1,0,1,0,39.0005499686929,"Toxic effect of lead and its compounds (including fumes)"
"985",5,1,5.00101445510208,0.218699148405338,0.559547202411505,236.313112248479,"Toxic effect of other metals"
"986",1,0,Inf,1,0.0256406640625,Inf,"Toxic effect of carbon monoxide"
"987",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Toxic effect of other gases, fumes, or vapors"
"988",1,0,Inf,1,0.0256406640625,Inf,"Toxic effect of noxious substances eaten as food"
"989",9,0,Inf,0.00390116695496904,1.97458492251398,Inf,"Toxic effect of other substances, chiefly nonmedicinal as to source"
"990",1,0,Inf,1,0.0256406640625,Inf,"Effects of radiation NOS"
"994",0,0,0,1,0,Inf,"Sepsis and SIRS"
"994.1",16,1,16.0189122395581,0.000273609085119909,2.48753150005487,669.740424079422,"Systemic inflammatory response syndrome"
"994.2",43,7,6.15844972389559,2.05086703298706e-07,2.74571512541316,16.2294105752998,"Sepsis"
"994.21",5,0,Inf,0.0624774013343804,0.91648278640558,Inf,"Septic shock"
"996",0,0,0,1,0,Inf,"Complications peculiar to certain specified procedures"
