"Phecode","No. Cases with P","No. Controls with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"587",116,29,4.01463799324042,2.16311280191248e-11,2.67249702798353,6.03080865872109,"Kidney replaced by transpant"
"588",63,14,4.53720826703286,3.08593356712459e-07,2.54257714366447,8.09661131019275,"Disorders resulting from impaired renal function"
"588.1",31,7,4.45879650869249,0.000354032340887995,1.96339522728494,10.1257587008706,"Renal osteodystrophy"
"588.2",532,130,4.13459663331769,1.09637025727281e-47,3.41310210342725,5.00860765433189,"Secondary hyperparathyroidism (of renal origin)"
"589",9,5,1.9301826925882,0.238847109968161,0.646199814963498,5.76540744905271,"Abnormal kidney function"
"590",66,8,8.52503976565435,1.04326936608385e-08,4.09250821761995,17.7583768049839,"Infections of kidney"
"591",4939,736,7.40166177954932,2.2250738585072e-308,6.84988922810557,7.99788073565572,"Urinary tract infection"
"592",0,0,NA,NA,NA,NA,"Cystitis and urethritis"
"592.1",39,8,5.07892555730847,2.84650304083572e-05,2.37284679646753,10.8711126462454,"Cystitis"
"592.11",112,42,2.81017069733942,1.15840855483651e-08,1.97055974444605,4.00752089371699,"Acute cystitis"
"592.12",26,23,1.15557894512237,0.613501227671735,0.659335621233426,2.02531556828682,"Chronic cystitis"
"592.13",33,10,3.36250072772999,0.00078225467335154,1.65713052495089,6.82288508584425,"Chronic interstitial cystitis"
"592.2",6,1,6.02628357164987,0.096335205633155,0.725508814005446,50.0560337584879,"Urethritis and urethral syndrome"
"592.21",2,4,0.511873494764481,0.439369575803932,0.0937523833068972,2.79475001488445,"Urethral syndrome"
"592.3",4,1,4.03867915253437,0.211834858871024,0.451397192397501,36.1343171198821,"Urethral stricture due to infecton"
"593",217,102,2.21301176885362,3.75965788448384e-11,1.74880423369792,2.80043986325948,"Hematuria"
"593.1",99,56,1.81444193380202,0.000368003673773923,1.30729220085433,2.51833486728348,"Gross hematuria"
"593.2",50,84,0.615453967891965,0.00659689496932728,0.433612209965418,0.873553783515859,"Microscopic hematuria"
"594",34,22,1.60796858241634,0.0827326690825867,0.940285544054526,2.749763599352,"Urinary calculus"
"594.1",280,202,1.42618990117183,0.000120835352076619,1.19007598364599,1.70914938386788,"Calculus of kidney"
"594.2",11,7,1.60102503180291,0.330402981655237,0.620578073553803,4.13047328240363,"Calculus of lower urinary tract"
"594.3",53,25,2.18798051404804,0.00125479251105912,1.3597439750587,3.52070596940668,"Calculus of ureter"
"594.8",13,3,4.72577664307964,0.0153787702070841,1.34575894046107,16.5950707878082,"Renal colic"
"595",135,43,3.23796551671388,1.98678222291073e-11,2.29697831227523,4.56444043524429,"Hydronephrosis"
"596",24,12,2.04420756124797,0.0432234742933827,1.02201950497053,4.08875225290723,"Other disorders of bladder"
"596.1",33,21,1.60576024634929,0.089819242011259,0.929046285819249,2.77539021264371,"Bladder neck obstruction"
"596.5",351,112,3.21676248269939,5.10323285121353e-27,2.60030133930416,3.97936989597956,"Functional disorders of bladder"
"597",6,1,6.07546069113741,0.0948429375574577,0.7314067981252,50.4660644448064,"Other disorders of urethra and urinary tract"
"597.1",55,39,1.43404882306238,0.0850848147371081,0.95138350711914,2.16158469380431,"Urethral stricture (not specified as infectious)"
"597.2",4,1,4.11509513703215,0.205804244370355,0.459847288893982,36.825286123911,"Urinary complications"
"597.8",2,2,1.03930392226556,0.969259240729314,0.146297128018803,7.38327988706488,"Urethral hypermobility/ISD"
"598",0,0,NA,NA,NA,NA,"Abnormal findings on examination of urine"
"598.1",0,0,NA,NA,NA,NA,"Proteinuria"
"598.4",1,3,0.338477038381823,0.34819456585761,0.0352026722827918,3.25448888059938,"Other cells and casts in urine"
"598.9",54,8,7.11676892045796,2.24494072753236e-07,3.38584902301848,14.9588476990162,"Other nonspecific findings on examination of urine"
"599",93,39,2.41656415606243,3.7579804520439e-06,1.6625886118863,3.51246380410374,"Symptoms/disorders of the urinary system"
"599.1",32,11,2.98512005440109,0.00175737891886848,1.5045223068892,5.92277143275604,"Urinary obstruction"
"599.2",736,245,3.08846999645214,9.69990750886942e-53,2.67265292689942,3.5689807767337,"Retention of urine"
"599.3",257,92,2.94925258009251,5.73118770566767e-19,2.32401142369448,3.74270569090188,"Dysuria"
"599.4",787,229,3.5720404432332,1.89211557990553e-64,3.08308329341664,4.13854304726024,"Urinary incontinence"
"599.5",484,357,1.40820040131064,9.36626068412828e-07,1.22815847033935,1.6146355850182,"Frequency of urination and polyuria"
"599.6",14,0,220244640.005176,0.996122006302773,0,Inf,"Oliguria and anuria"
"599.7",1,0,232237814.082516,0.998961283441258,0,Inf,"Urethral discharge"
"599.8",24,9,2.73371302750777,0.0100955919267735,1.27057352074726,5.88174300403372,"Symptoms involving urinary system"
"599.9",148,105,1.47660224340214,0.00226774573779347,1.14971433844962,1.89643123713707,"Other abnormality of urination"
"600",1359,1036,1.34264164515975,9.15235351363746e-13,1.23836215093579,1.45570226444263,"Hyperplasia of prostate"
"601",0,0,NA,NA,NA,NA,"Inflammatory diseases of prostate"
"601.1",14,11,1.29804661035022,0.517428241870833,0.589204018337226,2.8596631221163,"Prostatitis"
"601.11",3,6,0.544538657622467,0.390589311983634,0.135960939151619,2.18093778621673,"Acute prostatitis"
"601.12",8,9,0.911648822309018,0.849051319957672,0.351674819462218,2.36327291356357,"Chronic prostatitis"
"601.2",0,0,NA,NA,NA,NA,"Hydrocele"
"601.3",7,5,1.44847036019372,0.527050806427424,0.459516514320061,4.56581280318988,"Orchitis and epididymitis"
"601.4",6,4,1.53550346618146,0.5064628794779,0.433289865751844,5.44155559826925,"Balanoposthitis"
"601.8",8,0,218400184.835588,0.997069005512853,0,Inf,"Other inflammatory disorders of male genital organs"
"602",11,23,0.491751206249508,0.0528961895211833,0.239683299311973,1.00891154929027,"Other disorders of prostate"
"602.3",4,4,1.05995772101697,0.93446946514351,0.264533326637695,4.24714112442344,"Dysplasia of prostate"
"603",2,1,2.01140846480054,0.568282905065038,0.182376665725513,22.1835616753757,"Other disorders of testis"
"603.1",13,6,2.25232506316769,0.100087725932544,0.855729689661779,5.92823674515534,"Hydrocele"
"603.2",2,4,0.519148146738996,0.449149519247941,0.0950570385964747,2.83529554719928,"Spermatocele"
"604",8,1,8.14123413213591,0.0480496447668999,1.01815789780769,65.097656598224,"Disorders of penis"
"604.1",7,6,1.25275553343329,0.685759406606839,0.420534336691405,3.73191030938186,"Redundant prepuce and phimosis/BXO"
"604.2",0,0,NA,NA,NA,NA,"Vascular disorders of penis"
"604.3",1,1,1.03020367981528,0.983213617619572,0.064430557836053,16.4723022359285,"Peyronie's disease"
"605",133,187,0.732660814062208,0.00611363208174819,0.586574554658344,0.915129823138948,"Erectile dysfunction"
"608",40,7,5.94785601882634,1.3568382263012e-05,2.66390248024883,13.2801374986461,"Male genital disorders"
"609",0,0,NA,NA,NA,NA,"Male infertility and abnormal spermatozoa"
"609.1",0,1,4.60330568327733e-09,0.998964223880043,0,Inf,"Infertility, male"
"609.11",0,0,NA,NA,NA,NA,"Azoospermia and oligospermia"
"609.2",0,1,4.57596089436114e-09,0.998963961711486,0,Inf,"Abnormal spermatozoa"
"610",0,0,NA,NA,NA,NA,"Benign mammary dysplasias"
"610.1",32,94,0.351011356208902,3.14260547274399e-07,0.23501027186931,0.524270582760441,"Cystic mastopathy"
"610.2",2,4,0.522338290967178,0.453340317630005,0.095662096357204,2.85209399124741,"Fibroadenosis of breast"
"610.3",1,1,1.01534241317007,0.991410299915891,0.0634996143259761,16.2350626365977,"Fibrosclerosis of breast"
"610.4",2,4,0.533204971538014,0.468123247494771,0.0975272098149094,2.91516123769381,"Benign neoplasm of breast"
"610.8",3,7,0.441015693493738,0.23553799509369,0.11402246681741,1.70575893801014,"Other specified benign mammary dysplasias"
"611",3,11,0.283279868294144,0.0528337461872065,0.0790187806322475,1.01554950783433,"Abnormal findings on mammogram or breast exam"
"611.1",25,48,0.550104701627299,0.0154721592409891,0.339101644514119,0.892402580901846,"Abnormal mammogram"
"611.11",1,5,0.20477977384037,0.147731652249972,0.0239223936446714,1.75294982588224,"Mammographic microcalcification"
"611.2",22,30,0.760712890529021,0.330019387479998,0.438754597923191,1.31892430200429,"Abnormal findings on radiological breast exam"
"611.3",60,74,0.855946181060042,0.371050476683286,0.608736336836827,1.20354876247129,"Lump or mass in breast"
"612",0,0,NA,NA,NA,NA,"Breast conditions, congenital or relating to hormones"
"612.1",0,1,4.56424988736167e-09,0.998963615166451,0,Inf,"Galactorrhea"
"612.2",10,10,1.0526779448065,0.908711527719169,0.437719029179988,2.53160310978024,"Hypertrophy of breast (Gynecomastia)"
"612.3",0,0,NA,NA,NA,NA,"Congenital anomalies of breast"
"613",0,0,NA,NA,NA,NA,"Other nonmalignant breast conditions"
"613.1",8,3,2.70458170713989,0.141681568110198,0.71747015784309,10.1952145753154,"Inflammatory disease of breast"
"613.5",9,14,0.679375158418082,0.365804774907056,0.293934829233615,1.57024809573949,"Mastodynia"
"613.7",5,4,1.3005245728196,0.695371341116002,0.349075016369405,4.84527418231998,"Other signs and symptoms in breast"
"613.8",5,5,1.03830304558051,0.952630947707419,0.300415248664877,3.58861016294282,"Other specified disorders of breast"
"613.9",1,1,1.03532537004372,0.980419612053719,0.0647225871498774,16.5614303917421,"Breast disorder NOS"
"614",0,0,NA,NA,NA,NA,"Inflammatory diseases of female pelvic organs"
"614.1",0,0,NA,NA,NA,NA,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
"614.3",0,0,NA,NA,NA,NA,"Pelvic inflammatory disease"
"614.31",0,0,NA,NA,NA,NA,"Acute inflammatory pelvic disease"
"614.32",0,0,NA,NA,NA,NA,"Chronic inflammatory pelvic disease"
"614.33",1,0,218630743.815599,0.998963854541577,0,Inf,"Pelvic inflammatory disease, NOS"
"614.4",0,0,NA,NA,NA,NA,"Inflammatory diseases of uterus, except cervix"
"614.5",1,2,0.518465820188902,0.591753802032903,0.0470032643474502,5.71889655827134,"Inflammatory disease of cervix, vagina, and vulva"
"614.51",2,5,0.408211467020873,0.284244532851081,0.0791920720031459,2.10420813084312,"Cervicitis and endocervicitis"
"614.52",124,70,1.8546722746706,3.63201368806243e-05,1.38339985650309,2.48648952091613,"Vaginitis and vulvovaginitis"
"614.53",2,2,1.05052889385195,0.960706982409808,0.147820369594307,7.46589228430868,"Cyst or abscess of Bartholin's gland"
"614.54",3,0,249785485.58265,0.998199155854041,0,Inf,"Abscess or ulceration of vulva"
"615",30,13,2.36191218996862,0.00965312708317754,1.23191922553493,4.5284050102392,"Endometriosis"
"617",11,3,3.69884429986049,0.0446248131418428,1.03189968186248,13.2585069993594,"Disorders secondary to childbirth, surgery, trauma"
"618",6,13,0.467653005159062,0.123625998514685,0.17773007188387,1.23051395251335,"Genital prolapse"
"618.1",66,86,0.78469945164352,0.138544151274713,0.569344582392643,1.08151240646213,"Prolapse of vaginal walls"
"618.2",36,53,0.687737063758601,0.0830917689579636,0.450355076896658,1.05024300409039,"Uterine/Uterovaginal prolapse"
"618.5",3,5,0.605396900724096,0.491984452216219,0.144662815988285,2.5335149527023,"Prolapse of vaginal vault after hysterectomy"
"618.6",0,0,NA,NA,NA,NA,"Vaginal enterocele, congenital or acquired"
"619",3,2,1.51247650670912,0.650384035626154,0.252717042560935,9.05196246428633,"Noninflammatory female genital disorders"
"619.1",5,1,5.07938786680767,0.137934741992104,0.593371785759972,43.4806334251785,"Noninflammatory disorders of ovary, fallopian tube, & broad ligament"
"619.2",1,2,0.535213683095839,0.60996963928198,0.0484705611152187,5.90984878206976,"Disorders of uterus, NEC"
"619.3",1,9,0.113242589052361,0.038793506830397,0.0143460649328925,0.893895575913607,"Noninflammatory disorders of cervix"
"619.4",14,4,3.59954365091463,0.0238993464418501,1.18461891930751,10.9374536263644,"Noninflammatory disorders of vagina"
"619.5",0,1,4.77875937962887e-09,0.998966476304019,0,Inf,"Noninflammatory disorders of vulva and perineum"
"620",3,2,1.5160494083438,0.648528106938856,0.253308593809464,9.07354059321187,"Dysplasia of female genital organs"
"620.1",0,0,NA,NA,NA,NA,"Dysplasia of cervix"
"621",8,3,2.75637433250901,0.134299710903204,0.731069978108153,10.3924380543917,"Endometrial hyperplasia"
"622",0,0,NA,NA,NA,NA,"Polyp of female genital organs"
"622.1",1,4,0.257842408829501,0.225437538483839,0.0288131132420614,2.30737675698119,"Polyp of corpus uteri"
"622.2",0,1,4.95755459019701e-09,0.998969573042181,0,Inf,"Mucous polyp of cervix"
"623",2,0,235986540.242635,0.998530901623753,0,Inf,"Hypertrophy of female genital organs"
"624",13,7,1.90318147561167,0.169882457000594,0.75927531129921,4.77046951903857,"Symptoms involving female genital tract"
"624.1",0,1,4.6863350248843e-09,0.998965218942731,0,Inf,"Dystrophy of female genital tract"
"624.2",2,1,2.00539451759826,0.569937378912128,0.18183629577549,22.1166360327673,"Atrophy of female genital tract"
"624.9",42,37,1.17953352159363,0.464226574473588,0.758014881700313,1.83545120571014,"stress incontinence, female"
"625",93,26,3.70840260394914,3.4888507899098e-09,2.40060764471025,5.72865370285725,"Symptoms associated with female genital organs"
"625.1",7,2,3.62253239385414,0.10845771367594,0.752381030920859,17.4416158903705,"Dyspareunia"
"626",3,4,0.82684266197927,0.803692724883832,0.184632468911854,3.70286327046495,"Disorders of menstruation"
"626.1",9,4,2.35637085143083,0.153838971814607,0.725521559563192,7.65309247710817,"Irregular menstrual cycle/bleeding"
"626.11",38,10,4.06207165391773,8.07810297689679e-05,2.02340815208397,8.15476902401898,"Absent or infrequent menstruation"
"626.12",36,36,1.05738762660149,0.81301243240799,0.665934418105812,1.67894699912068,"Excessive or frequent menstruation"
"626.13",34,16,2.21283419346149,0.00884975505833504,1.22091046628208,4.01064230587162,"Irregular menstrual cycle"
"626.14",2,2,1.0883286973735,0.932627190118482,0.152938978167686,7.74465324482578,"Irregular menstrual bleeding"
"626.15",1,4,0.253258602473532,0.219337838077814,0.0283035635367808,2.26614290612191,"Infertility, female, associated with anovulation"
"626.2",21,13,1.67842303441139,0.142402901276961,0.840243064263064,3.35272494621957,"Dysmenorrhea"
"626.21",1,0,218871137.127267,0.998963736946262,0,Inf,"Mittelschmerz"
"626.4",5,1,5.01755734246878,0.140913528976226,0.586192948642155,42.9481141717574,"Premenstrual tension syndromes"
"626.8",18,25,0.73405352380202,0.317279696239751,0.400475235235572,1.34548788138973,"Infertility, female"
"627",8,17,0.475204074796973,0.0826963558624766,0.205076864783898,1.1011427980509,"Menopausal & postmenopausal disorders"
"627.1",20,8,2.59271569326983,0.0227895191927884,1.14182660708989,5.88721144207708,"Postmenopausal bleeding"
"627.2",69,121,0.587180466289301,0.000417961916227553,0.436848671194543,0.78924561919562,"Symptomatic menopause"
"627.21",1,3,0.339511274986345,0.349544047805332,0.0353118617108704,3.26428288563924,"Symptomatic artificial menopause"
"627.22",13,14,0.956643965995287,0.908435176441177,0.449480584597803,2.03605608125229,"Postmenopausal hormone replacement"
"627.3",52,79,0.677712841833622,0.0294039671007872,0.477537089037222,0.961799002695691,"Postmenopausal atrophic vaginitis"
"627.4",3,2,1.50799924269384,0.65272139242559,0.251972514571405,9.02503878184205,"Premenopausal menorrhagia"
"627.5",5,3,1.6781685448374,0.478399856001114,0.401044181572313,7.02229279038645,"Premature menopause and other ovarian failure"
"628",66,34,2.0239010903273,0.00084261856906121,1.33790914119219,3.06162466292592,"Ovarian cyst"
"634",1,2,0.516633577351301,0.589780918050257,0.0468302566343222,5.69952574317481,"Miscarriage; stillbirth"
"634.1",1,3,0.340417161093884,0.350737948080033,0.0354054241955311,3.27305338660076,"Missed abortion/Hydatidiform mole"
"634.3",0,0,NA,NA,NA,NA,"Ectopic pregnancy"
"635",0,0,NA,NA,NA,NA,"Hemorrhage during pregnancy; childbirth and postpartum"
"635.2",3,3,1.10074408204511,0.906679546385952,0.221167104898056,5.47838040704928,"Antepartum hemorrhage, abruptio placentae, and placenta previa"
"635.3",0,0,NA,NA,NA,NA,"Placenta previa and abruptio placenta"
"636",1,1,1.02376783144943,0.986748589942468,0.064026561471019,16.3697776146402,"Early or threatened labor; hemorrhage in early pregnancy"
"636.1",1,2,0.563297961618688,0.639828287667641,0.0508983872256294,6.23407952313258,"Threatened premature labor"
"636.2",0,0,NA,NA,NA,NA,"Early onset of delivery"
"636.3",5,3,1.77908830506561,0.430350358821764,0.424969384503769,7.44796051818445,"Hemorrhage in early pregnancy"
"636.8",0,2,4.5604439444416e-09,0.998534627651151,0,Inf,"Cervical incompetence"
"637",2,0,217571867.134286,0.998534874758011,0,Inf,"Short gestation; low birth weight; and fetal growth retardation"
"638",12,25,0.487996846370567,0.0410852973755832,0.245159936641996,0.971369650887831,"Other high-risk pregnancy"
"639",0,0,NA,NA,NA,NA,"Complications following abortion or ectopic and molar pregnancies"
"642",7,5,1.44963623567989,0.526125215089096,0.459923067414867,4.5691233266641,"Hypertension complicating pregnancy"
"642.1",5,0,231570434.459086,0.997678387956946,0,Inf,"Preeclampsia and eclampsia"
"643",1,0,218234498.582587,0.998963800029332,0,Inf,"Excessive vomiting in pregnancy"
"643.1",0,0,NA,NA,NA,NA,"Hyperemesis gravidarum"
"644",2,2,1.17056398216176,0.875023813921842,0.164468624853596,8.33119409585941,"Anemia during pregnancy"
"645",0,1,4.87242733207895e-09,0.998968055349357,0,Inf,"Late pregnancy and failed induction"
"646",24,2,13.0223670200608,0.000489628710186191,3.07633858986079,55.1246352934258,"Other complications of pregnancy NEC"
"647",4,0,217980738.686357,0.997928076990316,0,Inf,"Infectious & parasitic conditions complicating pregnancy"
"647.1",1,1,1.05119388071704,0.971846736814377,0.0656931806592734,16.8207500956337,"Infections of genitourinary tract during pregnancy"
"647.3",0,0,NA,NA,NA,NA,"Major puerperal infection"
"649",22,24,0.941055740974899,0.836968353623794,0.527599542989311,1.67851909538094,"Other conditions of the mother complicating pregnancy"
"649.1",7,11,0.658886711515979,0.38834854445704,0.255345229758443,1.70017548016476,"Gestational diabetes"
