"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Odds Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"972.2",0,0,0,1,0,Inf,"Adverse effects of antilipemic and antiarteriosclerotic drugs"
"972.6",0,0,0,1,0,Inf,"Antihypertensive agents causing adverse effects"
"973",0,0,0,1,0,Inf,"Poisoning by agents primarily affecting the gastrointestinal system"
"974",0,0,0,1,0,Inf,"Poisoning by water, mineral, and uric acid metabolism drugs"
"975",5,0,Inf,0.0624361886808128,0.916714189106132,Inf,"Poisoning by agents acting on muscles and respiratory system"
"976",0,0,0,1,0,Inf,"Poisoning by agents affecting skin & mucous membrane"
"977",8,2,4.0041363654348,0.109195503191754,0.798578142130368,38.7324650381284,"Personal history of allergy to medicinal agents"
"979",84,10,8.52768786180255,7.80961471019993e-16,4.40811525212041,18.4551485765547,"Adverse drug events and drug allergies"
"980",0,0,0,1,0,Inf,"Encounter for long-term (current) use of antibiotics"
"981",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Toxic effect of (non-ethyl) alcohol and petroleum and other solvents"
"983",1,1,1,1,0.0127441265657664,78.4675195149288,"Toxic effect of corrosive aromatics, acids, and caustic alkalis"
"984",0,1,0,1,0,39.0005499686929,"Toxic effect of lead and its compounds (including fumes)"
"985",2,1,2.00026106730364,1,0.10409425690347,117.963010975736,"Toxic effect of other metals"
"986",0,0,0,1,0,Inf,"Toxic effect of carbon monoxide"
"987",2,0,Inf,0.499948943122639,0.187814651426517,Inf,"Toxic effect of other gases, fumes, or vapors"
"988",0,0,0,1,0,Inf,"Toxic effect of noxious substances eaten as food"
"989",3,0,Inf,0.249923414683958,0.413278436640516,Inf,"Toxic effect of other substances, chiefly nonmedicinal as to source"
"990",0,0,0,1,0,Inf,"Effects of radiation NOS"
"994",0,0,0,1,0,Inf,"Sepsis and SIRS"
"994.1",6,0,Inf,0.0312021488432461,1.17810890620027,Inf,"Systemic inflammatory response syndrome"
"994.2",21,5,4.21298004234477,0.00246251131556347,1.54441050616534,14.3129404882218,"Sepsis"
"994.21",1,0,Inf,1,0.0256406640625001,Inf,"Septic shock"
"996",0,0,0,1,0,Inf,"Complications peculiar to certain specified procedures"
