"Phecode","Number of Schizophrenia Patients","Number of Non-Schizophrenic Participants","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"587",53,13,4.07395273549675,5.67111302491167e-06,2.22109388169999,7.47248507945028,"Kidney replaced by transpant"
"588",35,4,8.75048404571736,3.96149181103827e-05,3.11005100777191,24.6204872019803,"Disorders resulting from impaired renal function"
"588.1",14,3,4.67026213853296,0.0154152162236823,1.34212762606854,16.2513221685973,"Renal osteodystrophy"
"588.2",263,62,4.27367223778328,8.01415671057817e-25,3.24058102442812,5.63611101167352,"Secondary hyperparathyroidism (of renal origin)"
"589",2,4,0.53291713113652,0.467747039356527,0.097472420458636,2.91365154699631,"Abnormal kidney function"
"590",48,7,7.05969185015088,1.36516164212231e-06,3.1941774188597,15.6031561443068,"Infections of kidney"
"591",3686,581,7.42893583140739,2.2250738585072e-308,6.80611927002804,8.10874529193215,"Urinary tract infection"
"592",0,0,NA,NA,NA,NA,"Cystitis and urethritis"
"592.1",29,8,3.74990782473442,0.000939115079694899,1.71369781114296,8.20553577332624,"Cystitis"
"592.11",85,34,2.62295637132171,2.04914621206315e-06,1.76170757163482,3.90524524990988,"Acute cystitis"
"592.12",23,20,1.16605845039691,0.615361633094813,0.640396486369569,2.12320388803222,"Chronic cystitis"
"592.13",32,8,4.03598134560279,0.000416318774853791,1.85978018445697,8.75864016521389,"Chronic interstitial cystitis"
"592.2",3,0,217843308.953604,0.998205508297402,0,Inf,"Urethritis and urethral syndrome"
"592.21",2,3,0.67304246260347,0.664482793241223,0.112459243038718,4.02800289444759,"Urethral syndrome"
"592.3",2,1,2.00132479404673,0.571061130924202,0.181470610033076,22.0713476994218,"Urethral stricture due to infecton"
"593",72,30,2.47879911770445,2.9808049413241e-05,1.61867841253628,3.79596405212123,"Hematuria"
"593.1",7,9,0.781917137046898,0.625448861973163,0.291195998248535,2.09959756619249,"Gross hematuria"
"593.2",28,33,0.870323065167549,0.588911797293905,0.525913871161312,1.44027811263092,"Microscopic hematuria"
"594",16,9,1.84703145134432,0.141136083767977,0.815758614169678,4.18202777512504,"Urinary calculus"
"594.1",143,70,2.08711630910883,4.58369969879469e-07,1.56802826540456,2.77804589614601,"Calculus of kidney"
"594.2",1,0,221171256.324641,0.998963230575865,0,Inf,"Calculus of lower urinary tract"
"594.3",28,9,3.16986624781177,0.00260948986938236,1.4956341539119,6.71825526498919,"Calculus of ureter"
"594.8",5,2,2.67058465614315,0.240642432402587,0.517634027466246,13.7781174095868,"Renal colic"
"595",68,24,2.90359074648074,7.18588514825271e-06,1.82293305958955,4.62487592657233,"Hydronephrosis"
"596",9,5,1.79907405728346,0.292396038322562,0.602932170665782,5.36821158508813,"Other disorders of bladder"
"596.1",2,0,217829377.333412,0.99853482770023,0,Inf,"Bladder neck obstruction"
"596.5",200,64,3.19011781258776,6.68058954633558e-16,2.40736095005297,4.22738919062629,"Functional disorders of bladder"
"597",2,0,218493661.29084,0.99853462399862,0,Inf,"Other disorders of urethra and urinary tract"
"597.1",9,7,1.29844105429316,0.604312871789878,0.483545658680145,3.48663904061468,"Urethral stricture (not specified as infectious)"
"597.2",2,1,2.00434601917722,0.57022538050637,0.181743434718036,22.1048037901579,"Urinary complications"
"597.8",2,2,1.02569205179707,0.979766425966434,0.144417660677106,7.28473359966605,"Urethral hypermobility/ISD"
"598",0,0,NA,NA,NA,NA,"Abnormal findings on examination of urine"
"598.1",0,0,NA,NA,NA,NA,"Proteinuria"
"598.4",0,2,4.5599821835701e-09,0.998534297103679,0,Inf,"Other cells and casts in urine"
"598.9",38,5,7.88080592055822,1.43562010561748e-05,3.1011331424317,20.0272284693992,"Other nonspecific findings on examination of urine"
"599",38,14,2.7311697991204,0.00131174530999837,1.47980441495631,5.04072592042345,"Symptoms/disorders of the urinary system"
"599.1",5,1,5.12388825601283,0.135863342822879,0.598471715664327,43.8687914114086,"Urinary obstruction"
"599.2",204,46,4.51488989562004,2.61492388995271e-20,3.27861262977268,6.21733430307234,"Retention of urine"
"599.3",222,79,2.93424845360816,2.15991413156786e-16,2.26950253459196,3.79370097907816,"Dysuria"
"599.4",500,154,3.3642004154189,1.49136095683076e-39,2.80809233396146,4.03043884925902,"Urinary incontinence"
"599.5",235,115,2.10730622140881,5.84748430143117e-11,1.68586397140348,2.63410309853847,"Frequency of urination and polyuria"
"599.6",9,0,220139631.668465,0.99689009680213,0,Inf,"Oliguria and anuria"
"599.7",0,0,NA,NA,NA,NA,"Urethral discharge"
"599.8",15,2,7.56613951336385,0.00718274859555677,1.73021456757813,33.086339814961,"Symptoms involving urinary system"
"599.9",67,35,1.97706871834261,0.00108641406071252,1.31352243088722,2.97581573419243,"Other abnormality of urination"
"600",2,1,2.06182681687043,0.554749131557807,0.186843991942926,22.7522960656109,"Hyperplasia of prostate"
"601",0,0,NA,NA,NA,NA,"Inflammatory diseases of prostate"
"601.1",0,0,NA,NA,NA,NA,"Prostatitis"
"601.11",0,0,NA,NA,NA,NA,"Acute prostatitis"
"601.12",0,0,NA,NA,NA,NA,"Chronic prostatitis"
"601.2",0,0,NA,NA,NA,NA,"Hydrocele"
"601.3",0,0,NA,NA,NA,NA,"Orchitis and epididymitis"
"601.4",0,0,NA,NA,NA,NA,"Balanoposthitis"
"601.8",0,0,NA,NA,NA,NA,"Other inflammatory disorders of male genital organs"
"602",0,0,NA,NA,NA,NA,"Other disorders of prostate"
"602.3",0,0,NA,NA,NA,NA,"Dysplasia of prostate"
"603",0,0,NA,NA,NA,NA,"Other disorders of testis"
"603.1",0,0,NA,NA,NA,NA,"Hydrocele"
"603.2",1,0,235590837.075376,0.998960901586466,0,Inf,"Spermatocele"
"604",0,0,NA,NA,NA,NA,"Disorders of penis"
"604.1",0,0,NA,NA,NA,NA,"Redundant prepuce and phimosis/BXO"
"604.2",0,0,NA,NA,NA,NA,"Vascular disorders of penis"
"604.3",0,0,NA,NA,NA,NA,"Peyronie's disease"
"605",0,0,NA,NA,NA,NA,"Erectile dysfunction"
"608",1,0,235068121.704561,0.998960894011129,0,Inf,"Male genital disorders"
"609",0,0,NA,NA,NA,NA,"Male infertility and abnormal spermatozoa"
"609.1",0,0,NA,NA,NA,NA,"Infertility, male"
"609.11",0,0,NA,NA,NA,NA,"Azoospermia and oligospermia"
"609.2",0,0,NA,NA,NA,NA,"Abnormal spermatozoa"
"610",0,0,NA,NA,NA,NA,"Benign mammary dysplasias"
"610.1",32,94,0.345815336481196,2.12731394138142e-07,0.231536918464827,0.516497531963868,"Cystic mastopathy"
"610.2",1,4,0.255568644551707,0.222383996594031,0.0285639606675623,2.28663429550824,"Fibroadenosis of breast"
"610.3",1,1,1.0076864696975,0.995680072447372,0.0630257448468755,16.1113846996725,"Fibrosclerosis of breast"
"610.4",2,4,0.523270707752813,0.454816845781665,0.095748053732214,2.85971592026217,"Benign neoplasm of breast"
"610.8",3,7,0.435880597350505,0.22887843884249,0.112703590737819,1.68576612247083,"Other specified benign mammary dysplasias"
"611",3,11,0.278710733441289,0.0498393985357336,0.0777493187024212,0.999104226658161,"Abnormal findings on mammogram or breast exam"
"611.1",25,48,0.53934988235463,0.0123590359098985,0.3325108508877,0.874853541829825,"Abnormal mammogram"
"611.11",1,5,0.202167460661433,0.144471159009114,0.0236183148455198,1.73050797305485,"Mammographic microcalcification"
"611.2",22,30,0.747917367046128,0.300843775589449,0.431405492466038,1.296646421286,"Abnormal findings on radiological breast exam"
"611.3",58,74,0.813889131961054,0.240630348561269,0.577007439560426,1.14801902663328,"Lump or mass in breast"
"612",0,0,NA,NA,NA,NA,"Breast conditions, congenital or relating to hormones"
"612.1",0,1,4.56380105478832e-09,0.998963731554559,0,Inf,"Galactorrhea"
"612.2",3,4,0.768399105973675,0.730204561804854,0.171918731844087,3.43439705335083,"Hypertrophy of breast (Gynecomastia)"
"612.3",0,0,NA,NA,NA,NA,"Congenital anomalies of breast"
"613",0,0,NA,NA,NA,NA,"Other nonmalignant breast conditions"
"613.1",8,3,2.68604774152189,0.144443765875702,0.712579277597569,10.1249821550514,"Inflammatory disease of breast"
"613.5",9,14,0.668811925936951,0.346616786321977,0.289403990971543,1.54562274961674,"Mastodynia"
"613.7",5,4,1.2825527162819,0.710720264798761,0.344311297480927,4.77748328932828,"Other signs and symptoms in breast"
"613.8",5,5,1.02316784724664,0.97111987490638,0.296109525910365,3.53542305138883,"Other specified disorders of breast"
"613.9",1,1,1.02071185892879,0.988435445456844,0.0638276979451341,16.32289323443,"Breast disorder NOS"
"614",0,0,NA,NA,NA,NA,"Inflammatory diseases of female pelvic organs"
"614.1",0,0,NA,NA,NA,NA,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
"614.3",0,0,NA,NA,NA,NA,"Pelvic inflammatory disease"
"614.31",0,0,NA,NA,NA,NA,"Acute inflammatory pelvic disease"
"614.32",0,0,NA,NA,NA,NA,"Chronic inflammatory pelvic disease"
"614.33",1,0,218630744.088091,0.998963733422704,0,Inf,"Pelvic inflammatory disease, NOS"
"614.4",0,0,NA,NA,NA,NA,"Inflammatory diseases of uterus, except cervix"
"614.5",1,2,0.51035969723317,0.582879251272328,0.0462728406169317,5.62893950505873,"Inflammatory disease of cervix, vagina, and vulva"
"614.51",2,5,0.403959857879834,0.278642204876256,0.0783706368124684,2.0822028940351,"Cervicitis and endocervicitis"
"614.52",124,70,1.83196262535605,5.1700091093867e-05,1.3665052659827,2.45596350357858,"Vaginitis and vulvovaginitis"
"614.53",2,2,1.03486388251061,0.972670714732174,0.145682635429831,7.35120731558122,"Cyst or abscess of Bartholin's gland"
"614.54",3,0,241294211.569582,0.998199697552845,0,Inf,"Abscess or ulceration of vulva"
"615",30,13,2.33852566997399,0.0105207992125592,1.21977581964811,4.48336671463526,"Endometriosis"
"617",11,3,3.67744479938521,0.0455776776106616,1.02594129964761,13.1816510917051,"Disorders secondary to childbirth, surgery, trauma"
"618",6,13,0.464359917331736,0.120153132421842,0.176487795678593,1.22178495116471,"Genital prolapse"
"618.1",66,86,0.77720489347924,0.123563440858085,0.563921327022157,1.07115552738147,"Prolapse of vaginal walls"
"618.2",36,53,0.682739968203383,0.0772481289939095,0.447093403788927,1.04258720936625,"Uterine/Uterovaginal prolapse"
"618.5",3,5,0.601611374250585,0.486570945832309,0.143766749895498,2.51752401644166,"Prolapse of vaginal vault after hysterectomy"
"618.6",0,0,NA,NA,NA,NA,"Vaginal enterocele, congenital or acquired"
"619",3,2,1.50340698651606,0.655131003532594,0.251206901751211,8.99749390382505,"Noninflammatory female genital disorders"
"619.1",5,1,5.03821034217218,0.139909212565503,0.588590207903901,43.1260376253407,"Noninflammatory disorders of ovary, fallopian tube, & broad ligament"
"619.2",1,2,0.524188545826911,0.598043962262294,0.0474964210571841,5.78514392158756,"Disorders of uterus, NEC"
"619.3",1,9,0.11214761473526,0.0379287431097602,0.0142078585812233,0.885220486881107,"Noninflammatory disorders of cervix"
"619.4",13,4,3.3127020895229,0.0362064482157309,1.08003149207971,10.1608103230378,"Noninflammatory disorders of vagina"
"619.5",0,1,4.69214448950087e-09,0.99896536270309,0,Inf,"Noninflammatory disorders of vulva and perineum"
"620",3,2,1.50580785930542,0.653870204802521,0.251606703410343,9.01191136170965,"Dysplasia of female genital organs"
"620.1",0,0,NA,NA,NA,NA,"Dysplasia of cervix"
"621",8,3,2.72448352895238,0.138791390193537,0.72269793315447,10.2709723648072,"Endometrial hyperplasia"
"622",0,0,NA,NA,NA,NA,"Polyp of female genital organs"
"622.1",1,4,0.254460906626352,0.220929815253653,0.0284381606257462,2.27688259635484,"Polyp of corpus uteri"
"622.2",0,1,4.83648223350723e-09,0.998967407329155,0,Inf,"Mucous polyp of cervix"
"623",2,0,231073690.868504,0.998531471758728,0,Inf,"Hypertrophy of female genital organs"
"624",13,7,1.88196011011848,0.17742839137036,0.750834766322045,4.71711488990647,"Symptoms involving female genital tract"
"624.1",0,1,4.63217396378558e-09,0.99896445915405,0,Inf,"Dystrophy of female genital tract"
"624.2",2,1,1.99733979565191,0.572167232177043,0.181109717148803,22.0273452032233,"Atrophy of female genital tract"
"624.9",42,36,1.19940382600232,0.42360773676208,0.768328054663624,1.87233764158046,"stress incontinence, female"
"625",93,26,3.66343672234048,4.85296899914195e-09,2.37156122318996,5.65904370815298,"Symptoms associated with female genital organs"
"625.1",7,2,3.57839735884395,0.111842345094238,0.743279947189779,17.2275973624672,"Dyspareunia"
"626",3,4,0.810484647954286,0.783481294421121,0.181070419697479,3.62778948470471,"Disorders of menstruation"
"626.1",9,4,2.31852255949615,0.161737001206277,0.713924138737326,7.52957711781533,"Irregular menstrual cycle/bleeding"
"626.11",38,10,3.99826256272822,9.6991459704782e-05,1.99178545769422,8.02601678748085,"Absent or infrequent menstruation"
"626.12",36,36,1.04162527505793,0.862722165370289,0.656067574093765,1.65376747225804,"Excessive or frequent menstruation"
"626.13",34,16,2.19049616100718,0.00974641782084528,1.20867856799152,3.96985067697571,"Irregular menstrual cycle"
"626.14",2,2,1.06875797482966,0.947030766638561,0.150277081351361,7.60091690955404,"Irregular menstrual bleeding"
"626.15",1,4,0.251252523023115,0.216667874201465,0.0280810467535807,2.24805830350435,"Infertility, female, associated with anovulation"
"626.2",21,13,1.65748043282742,0.152289459339635,0.829821807670355,3.31064013962031,"Dysmenorrhea"
"626.21",1,0,217593654.768931,0.998964092826183,0,Inf,"Mittelschmerz"
"626.4",5,1,4.9871493933784,0.142415771406966,0.582645079811504,42.6874952413928,"Premenstrual tension syndromes"
"626.8",18,25,0.727607653863948,0.30364590877476,0.396971021910853,1.33363109330506,"Infertility, female"
"627",8,17,0.471670558048379,0.0796541723917307,0.2035556596909,1.09293505111818,"Menopausal & postmenopausal disorders"
"627.1",20,8,2.55912698610694,0.0247057397348216,1.1271134872594,5.81053372624005,"Postmenopausal bleeding"
"627.2",69,121,0.578944416811589,0.000291884504781185,0.430732116986104,0.778155666920292,"Symptomatic menopause"
"627.21",1,3,0.336580474044739,0.345675689304993,0.0350094031905764,3.23588536746822,"Symptomatic artificial menopause"
"627.22",13,14,0.9467459026857,0.887069394113985,0.444861620311073,2.01484633272116,"Postmenopausal hormone replacement"
"627.3",52,79,0.668928416257403,0.02436887679016,0.471361443078314,0.949303836042215,"Postmenopausal atrophic vaginitis"
"627.4",3,2,1.49921226551893,0.657341400065587,0.250507892303454,8.9723217756338,"Premenopausal menorrhagia"
"627.5",5,3,1.66741024920206,0.483877445290275,0.398479410343825,6.97716586346367,"Premature menopause and other ovarian failure"
"628",66,34,1.99695757169317,0.00105527623507655,1.32016781925456,3.02070652304978,"Ovarian cyst"
"634",1,2,0.510334849411118,0.582862226938143,0.0462675658752959,5.62903307309125,"Miscarriage; stillbirth"
"634.1",1,3,0.337150459483843,0.34642892509649,0.0350681591369176,3.24141429512624,"Missed abortion/Hydatidiform mole"
"634.3",0,0,NA,NA,NA,NA,"Ectopic pregnancy"
"635",0,0,NA,NA,NA,NA,"Hemorrhage during pregnancy; childbirth and postpartum"
"635.2",3,3,1.08305841512504,0.922334701541661,0.217783377262842,5.38615731519972,"Antepartum hemorrhage, abruptio placentae, and placenta previa"
"635.3",0,0,NA,NA,NA,NA,"Placenta previa and abruptio placenta"
"636",1,1,1.01094050967252,0.99386121669229,0.0632286777788106,16.1635629590759,"Early or threatened labor; hemorrhage in early pregnancy"
"636.1",1,2,0.54833682491189,0.624079632461206,0.0495929088647272,6.06282794128066,"Threatened premature labor"
"636.2",0,0,NA,NA,NA,NA,"Early onset of delivery"
"636.3",5,3,1.74497529785964,0.445950187743652,0.416894020734447,7.30386774263642,"Hemorrhage in early pregnancy"
"636.8",0,2,4.55965216346887e-09,0.998534265945061,0,Inf,"Cervical incompetence"
"637",1,0,217432320.731946,0.998964021208271,0,Inf,"Short gestation; low birth weight; and fetal growth retardation"
"638",12,25,0.484221074001474,0.0389328559856843,0.243272218770499,0.963817610133024,"Other high-risk pregnancy"
"639",0,0,NA,NA,NA,NA,"Complications following abortion or ectopic and molar pregnancies"
"642",7,5,1.43204496867393,0.539758690364079,0.454418796485854,4.51291365622054,"Hypertension complicating pregnancy"
"642.1",5,0,227619219.129867,0.997679253036065,0,Inf,"Preeclampsia and eclampsia"
"643",1,0,218251113.561306,0.998963822086119,0,Inf,"Excessive vomiting in pregnancy"
"643.1",0,0,NA,NA,NA,NA,"Hyperemesis gravidarum"
"644",2,2,1.13155614580515,0.901735488627263,0.159080216242245,8.04889093914481,"Anemia during pregnancy"
"645",0,1,4.75865922592615e-09,0.998966249380245,0,Inf,"Late pregnancy and failed induction"
"646",24,2,12.7648905171117,0.000541026812644623,3.01593436356388,54.0271803930444,"Other complications of pregnancy NEC"
"647",3,0,217469234.097805,0.99820566640432,0,Inf,"Infectious & parasitic conditions complicating pregnancy"
"647.1",1,1,1.03754143938321,0.979213371217321,0.0648657492199273,16.5956957467266,"Infections of genitourinary tract during pregnancy"
"647.3",0,0,NA,NA,NA,NA,"Major puerperal infection"
"649",22,24,0.93181408012077,0.810929131873032,0.522453306723627,1.66192359917559,"Other conditions of the mother complicating pregnancy"
"649.1",7,11,0.651131292286433,0.374961690606867,0.252372148532585,1.67994749919823,"Gestational diabetes"
"650",0,1,4.69064791185e-09,0.998965294206592,0,Inf,"Normal delivery"
"651",0,5,4.55397489136711e-09,0.997682565998413,0,Inf,"Multiple gestation"
"652",1,4,0.258386095927746,0.226168821308118,0.028872571394597,2.31234598596493,"Malposition and malpresentation of fetus or obstruction"
"653",0,1,4.64108657370107e-09,0.998964595231819,0,Inf,"Problems associated with amniotic cavity and membranes"
"654",3,10,0.305475782341419,0.0716482603198579,0.0840626874971704,1.11006983449396,"Abnormality pelvic soft tissues & organs complicating pregnancy"
"654.1",1,3,0.335407928266501,0.344131122963334,0.0348875970182106,3.22459807952105,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium"
"654.2",0,0,NA,NA,NA,NA,"Rhesus isoimmunization in pregnancy"
"655",14,25,0.578500814573205,0.101224130820418,0.300642992373832,1.1131581342356,"Known or suspected fetal abnormality"
"655.1",0,0,NA,NA,NA,NA,"Abnormality in fetal heart rate or rhythm"
"656",3,4,0.765127202037189,0.726004802835541,0.171190889076636,3.41968920457669,"Other perinatal conditions"
"656.1",0,1,4.75490744914919e-09,0.998966155222732,0,Inf,"Perinatal jaundice/isoimmunization"
"656.2",1,0,254902205.840309,0.998960131620814,0,Inf,"Other respiratory conditions of fetus and newborn"
