"","Phecode","No. Schizoaffective Patients with P","No. Schizophrenia Patients with P","Hazard Ratio","P-Value","CI Lower Bound","CI Upper Bound","PheWAS Description"
"1753","800.1",7,4,1.81637879907835,0.341729001660707,0.530709511584657,6.21664370003483,"Fracture of neck of femur"
"1754","800.2",8,2,4.03413084754002,0.0776885934518637,0.856653401020592,18.9974284531939,"Fractur of unspecified part of femur"
"1755","800.3",3,2,1.97052000544088,0.472977131959502,0.309063612775892,12.5635918669544,"Fracture of tibia and fibula"
"1756","800.4",0,1,4.57842371485231e-09,0.998963834806728,0,Inf,"Patellar fracture"
"1757","801",4,1,4.06459322717104,0.209766611465105,0.454254551197969,36.3692957149145,"Fracture of ankle and foot"
"1758","801.1",0,2,4.56693305687774e-09,0.998534454062054,0,Inf,"Fracture of foot"
"1759","802",1,2,0.500219459766632,0.571669820208257,0.045358200250205,5.51652196403208,"Fracture of pelvis"
"1760","803",0,0,NA,NA,NA,NA,"Fracture of upper limb"
"1761","803.1",2,2,1.00094231449063,0.999248496262656,0.140996116343484,7.10576676095914,"Fracture of humerus"
"1762","803.2",2,2,1.09411194595386,0.928404981516464,0.153814057568717,7.78264983838773,"Fracture of radius and ulna"
"1763","803.21",0,1,4.57392213324723e-09,0.998963794362565,0,Inf,"Colles' fracture"
"1764","803.3",1,1,1.12853718451014,0.931984009589439,0.0702318642684931,18.1341644577905,"Fracture of clavicle or scapula"
"1765","804",0,2,5.65276376225879e-09,0.99858416721437,0,Inf,"Fracture of hand or wrist"
"1766","805",7,13,0.610593020802047,0.300756966050845,0.239860857374477,1.55433379640642,"Fracture of vertebral column without mention of spinal cord injury"
"1767","807",3,1,3.08949299027875,0.328676881923541,0.321294588832184,29.7078359510342,"Fracture of ribs"
"1768","809",13,6,2.87672154432405,0.0458062631642497,1.01988199011981,8.11420039156291,"Fracture of unspecified bones"
"1769","816",0,3,4.56837697040388e-09,0.99820510813907,0,Inf,"Cerebral laceration and contusion"
"1770","817",3,5,0.641564232612443,0.54401502896544,0.152959796861591,2.69093365062482,"Concussion"
"1771","818",4,1,4.00105897276075,0.214910262577563,0.447200909531257,35.7970490719461,"Intracranial hemorrhage (injury)"
"1772","818.1",0,1,4.5739221382956e-09,0.998963794369595,0,Inf,"Subdural hemorrhage (injury)"
"1773","818.2",0,1,4.57392213897601e-09,0.998963794395941,0,Inf,"Subarachnoid hemorrhage (injury)"
"1774","819",7,19,0.376930027564773,0.0275223402680464,0.158286731635132,0.897587840827252,"Skull fracture and other intercranial injury"
"1775","823",0,0,NA,NA,NA,NA,"Fracture of tibia and fibula"
"1776","830",3,11,0.304627264008628,0.0691180533311667,0.0845508719288113,1.09753770553088,"Dislocation"
"1777","835",2,5,0.439171084368641,0.326093316434461,0.0849923068979875,2.26927881339922,"Internal derangement of knee"
"1778","836",0,0,NA,NA,NA,NA,"Traumatic arthropathy"
"1779","840",12,17,0.897239406605158,0.780763445151135,0.418107648131061,1.92543369240838,"Sprains and strains"
"1780","840.1",0,0,NA,NA,NA,NA,"Muscle/tendon sprain"
"1781","840.2",0,1,4.5739221354918e-09,0.998963794270284,0,Inf,"Rotator cuff (capsule) sprain"
"1782","840.3",6,4,1.51839830566999,0.517641921945013,0.428448822506529,5.38111740201213,"Joint/ligament sprain"
"1783","841",0,23,1.95976802279301e-09,0.996912984472169,0,Inf,"Back & neck sprains"
"1784","842",0,2,4.73551720034538e-09,0.998537760194093,0,Inf,"Other sprains and strains"
"1785","850",0,0,NA,NA,NA,NA,"Hemorrhage or hematoma complicating a procedure"
"1786","851",0,2,4.66618000645699e-09,0.998536265435839,0,Inf,"Complications of transplants and reattached limbs"
"1787","853",1,0,218559746.417502,0.998963799847657,0,Inf,"Colostomy and enterostomy complication"
"1788","854",3,4,0.782589684955217,0.748336332119933,0.175039999646332,3.49889520244375,"Mechanical complications of cardiac/vascular device, implant, and graft"
"1789","855",0,2,4.57539813945948e-09,0.998534590645745,0,Inf,"Mechanical complication of nervous system device, implant, and graft"
"1790","856",0,0,NA,NA,NA,NA,"Vascular complications of surgery and medical procedures"
"1791","857",2,1,1.99843001918172,0.571862226279957,0.181210800003647,22.0390977882459,"Mechanical complication of genitourinary device, implant, and graft"
"1792","858",3,3,1.03838620301559,0.96322345910107,0.209404510821207,5.14910544373976,"Complication of internal orthopedic device"
"1793","859",2,1,2.83012806433957,0.403494768460064,0.246491216313556,32.4945650411072,"Mechanical complication due to other implant and internal device"
"1794","860",0,1,4.69377011406425e-09,0.998965323191991,0,Inf,"Bone marrow or stem cell transplant"
"1795","870",3,7,0.428987423843627,0.220032026552331,0.110932439394006,1.65893953852723,"Open wounds of head; neck; and trunk"
"1796","870.1",0,0,NA,NA,NA,NA,"Open wound of eye or eyelid"
"1797","870.2",0,0,NA,NA,NA,NA,"Open wound of ear"
"1798","870.3",3,4,0.792154907511369,0.760509479035556,0.177072536002682,3.54379855656915,"Other open wound of head and face"
"1799","870.4",0,0,NA,NA,NA,NA,"Open wound of nose and sinus"
"1800","870.5",0,0,NA,NA,NA,NA,"Open wound of lip and mouth"
"1801","870.6",0,0,NA,NA,NA,NA,"Open wound of neck"
"1802","870.8",0,0,NA,NA,NA,NA,"Open wound of genital organs"
"1803","871",10,8,1.41918056050418,0.464342739936812,0.555636842961586,3.62480186262993,"Open wounds of extremities"
"1804","871.1",2,0,218667967.173291,0.998534559244305,0,Inf,"Open wound of hand except finger(s)"
"1805","871.2",1,1,1.00069856802092,0.999606012836639,0.0625925202070901,15.9986787674622,"Open wound of finger(s)"
"1806","871.3",2,2,1.00465083899878,0.996297828229528,0.141515256346306,7.13225792299743,"Open wound of foot except toe(s) alone"
"1807","871.4",0,1,4.75831917752009e-09,0.998966249899279,0,Inf,"Open wound of toe(s)"
"1808","872",1,0,218559188.468728,0.99896380044372,0,Inf,"Traumatic amputation"
"1809","873",0,0,NA,NA,NA,NA,"Broken tooth"
"1810","874",0,0,NA,NA,NA,NA,"Complication of amputation stump"
"1811","875",0,3,4.57240491525295e-09,0.998205190116823,0,Inf,"Non-healing surgical wound"
"1812","876",0,0,NA,NA,NA,NA,"Posttraumatic wound infection"
"1813","905",0,0,NA,NA,NA,NA,"Late effects of musculoskeletal and connective tissue injuries"
"1814","906",0,0,NA,NA,NA,NA,"Late effects of injuries to skin and subcutaneous tissues"
"1815","907",0,1,4.89745608210024e-09,0.998968467878056,0,Inf,"Injuries to the nervous system"
"1816","908",0,0,NA,NA,NA,NA,"Late effects of other injuries"
"1817","909",0,0,NA,NA,NA,NA,"Late effects of external causes"
"1818","910",0,0,NA,NA,NA,NA,"Superficial injury, infected"
"1819","911",2,0,218667240.041191,0.998534560755071,0,Inf,"Blister"
"1820","912",0,0,NA,NA,NA,NA,"Insect bite"
"1821","913",1,0,669464110.651742,0.999336680065869,0,Inf,"Toxic effect of venom"
"1822","915",4,38,0.125751913323747,8.48081858138091e-05,0.044716764487452,0.353637922730762,"Superficial injury without mention of infection"
"1823","916",7,1,9.66704356715304,0.0359892123221183,1.15986971297861,80.570886784556,"Contusion"
"1824","930",4,5,0.883284933642912,0.853741077181797,0.23607463591261,3.30485429315404,"Allergic reaction to food"
"1825","931",0,0,NA,NA,NA,NA,"Contact dermatitis and other eczema due to plants [except food]"
"1826","938",0,1,4.57392214144672e-09,0.998963794275801,0,Inf,"Photodermatitis & sunburn"
"1827","938.1",0,0,NA,NA,NA,NA,"Acute dermatitis due to sun"
"1828","938.2",0,3,4.9681838561261e-09,0.998216528893089,0,Inf,"Chronic dermatitis due to sun"
"1829","939",17,18,1.12939681914465,0.724075202656584,0.574699697494699,2.21948468157288,"Atopic or contact dermatitis"
"1830","939.1",0,0,NA,NA,NA,NA,"Contact and allergic dermatitis of eyelid"
"1831","941",0,1,4.60856251281995e-09,0.998964194849186,0,Inf,"Allergy to serum or vaccine"
"1832","942",0,0,NA,NA,NA,NA,"Infusion and transfusion reaction"
"1833","946",1,0,218558479.235083,0.998963801374915,0,Inf,"Anaphylactic shock NOS"
"1834","947",1,5,0.220725205247699,0.16935898924678,0.025589429578046,1.90389614129723,"Urticaria"
"1835","949",3,3,1.04456244443072,0.957437020994967,0.21066247897632,5.17942590259622,"Allergies, other"
"1836","949.1",0,0,NA,NA,NA,NA,"Diaper or napkin rash"
"1837","952",1,1,1.00495306434571,0.997212441587348,0.0628583066599087,16.0667812291224,"Spinal cord injury without evidence of spinal bone injury"
"1838","957",0,0,NA,NA,NA,NA,"Injury to other and unspecified nerves"
"1839","958",0,2,4.57167059376593e-09,0.998534530934132,0,Inf,"Early complications of trauma or procedure"
"1840","958.1",0,0,NA,NA,NA,NA,"Postoperative shock"
"1841","958.2",0,0,NA,NA,NA,NA,"Traumatic and surgical subcutaneous emphysema"
"1842","960",0,1,4.57392213402518e-09,0.998963794244433,0,Inf,"Poisoning by antibiotics"
"1843","960.1",0,0,NA,NA,NA,NA,"Adverse effects of antibacterials (not penicillins)"
"1844","960.2",5,9,0.865118508555703,0.807532479407724,0.269661237727945,2.7754453704641,"Allergy/adverse effect of penicillin"
"1845","960.3",0,0,NA,NA,NA,NA,"Poisoning by antifungal antibiotics"
"1846","961",0,0,NA,NA,NA,NA,"Poisoning by other anti-infectives"
"1847","961.1",2,2,2.23332902219517,0.511983574904237,0.202290405475587,24.6564265351733,"Sulfonamides"
"1848","962",0,0,NA,NA,NA,NA,"Poisoning by hormones and synthetic substitutes"
"1849","962.1",0,0,NA,NA,NA,NA,"Adverse effects of adrenal cortical steroids"
"1850","962.2",0,1,4.59844340452616e-09,0.998964069008398,0,Inf,"Adverse effects of insulins and antidiabetic agents"
"1851","962.3",0,1,4.56639176681691e-09,0.998963683121474,0,Inf,"Adverse effects of hormones and synthetic substitutes"
"1852","963",0,0,NA,NA,NA,NA,"Poisoning by primarily systemic agents"
"1853","963.1",1,2,0.530191487572343,0.604686508613056,0.0479850770325916,5.85813404661721,"Adverse effects of antineoplastic and immunosuppressive drugs"
"1854","964",0,0,NA,NA,NA,NA,"Poisoning by agents primarily affecting blood constituents"
"1855","964.1",0,0,NA,NA,NA,NA,"Anticoagulants causing adverse effects"
"1856","965",2,2,2.35885440345721,0.484245085047596,0.213009088356923,26.1218624032885,"Poisoning by analgesics, antipyretics, and antirheumatics"
"1857","965.1",3,0,219857116.862103,0.998204708379632,0,Inf,"Adverse effects of opiates and related narcotics in therapeutic use"
"1858","965.2",0,0,NA,NA,NA,NA,"Adverse effects of antirheumatics"
"1859","965.3",0,0,NA,NA,NA,NA,"Salicylates causing adverse effects in therapeutic use"
"1860","966",6,1,6.82539534681025,0.0763420339074495,0.815990461281113,57.0913801702027,"Poisoning by anticonvulsants and anti-Parkinsonism drugs"
"1861","967",0,0,NA,NA,NA,NA,"Adverse effects of sedatives or other central nervous system depressants and anesthetics"
"1862","969",5,12,0.50409567881302,0.201867805344254,0.176057785157352,1.44334687143114,"Poisoning by psychotropic agents"
"1863","971",0,0,NA,NA,NA,NA,"Poisoning by drugs affecting the autonomic nervous system"
"1864","972",0,0,NA,NA,NA,NA,"Poisoning by agents affecting the cardiovascular system"
"1865","972.1",0,0,NA,NA,NA,NA,"Adverse effects of cardiac rhythm regulators"
"1866","972.2",0,0,NA,NA,NA,NA,"Adverse effects of antilipemic and antiarteriosclerotic drugs"
"1867","972.6",0,0,NA,NA,NA,NA,"Antihypertensive agents causing adverse effects"
"1868","973",0,0,NA,NA,NA,NA,"Poisoning by agents primarily affecting the gastrointestinal system"
"1869","974",0,0,NA,NA,NA,NA,"Poisoning by water, mineral, and uric acid metabolism drugs"
"1870","975",0,0,NA,NA,NA,NA,"Poisoning by agents acting on muscles and respiratory system"
"1871","976",0,0,NA,NA,NA,NA,"Poisoning by agents affecting skin & mucous membrane"
"1872","977",1,2,0.517066338579265,0.590290825895106,0.0468579191529805,5.70570787872387,"Personal history of allergy to medicinal agents"
"1873","979",5,17,0.323574904316585,0.0269574209524688,0.119071974783541,0.879306141464614,"Adverse drug events and drug allergies"
"1874","980",2,0,218774443.874532,0.998534516672637,0,Inf,"Encounter for long-term (current) use of antibiotics"
"1875","981",0,0,NA,NA,NA,NA,"Toxic effect of (non-ethyl) alcohol and petroleum and other solvents"
"1876","983",0,0,NA,NA,NA,NA,"Toxic effect of corrosive aromatics, acids, and caustic alkalis"
"1877","984",0,0,NA,NA,NA,NA,"Toxic effect of lead and its compounds (including fumes)"
"1878","985",0,0,NA,NA,NA,NA,"Toxic effect of other metals"
"1879","986",0,0,NA,NA,NA,NA,"Toxic effect of carbon monoxide"
"1880","987",0,0,NA,NA,NA,NA,"Toxic effect of other gases, fumes, or vapors"
"1881","988",0,0,NA,NA,NA,NA,"Toxic effect of noxious substances eaten as food"
"1882","989",0,0,NA,NA,NA,NA,"Toxic effect of other substances, chiefly nonmedicinal as to source"
"1883","990",0,1,2.00429660175323e-09,0.999348897955175,0,Inf,"Effects of radiation NOS"
"1884","994",0,0,NA,NA,NA,NA,"Sepsis and SIRS"
"1885","994.1",0,1,4.57392213909558e-09,0.998963794292584,0,Inf,"Systemic inflammatory response syndrome"
"1886","994.2",21,20,1.18537524163163,0.591358045491562,0.63713005249115,2.20538092337554,"Sepsis"
"1887","994.21",4,0,223280709.83757,0.997925615671072,0,Inf,"Septic shock"
"1888","996",0,0,NA,NA,NA,NA,"Complications peculiar to certain specified procedures"
